i,j,b,d,g,f,m,s,EDGE,w,r,intended
9,15,0.0,1.9119456087943591e-05,0.0025046008882146946,2.3228277052297643e-07,0.00025900144103253316,1.7088072529100621e-09,0.0,0.0,7.6051311805337925e-10,d
9,16,0.0,0.0081705890150121415,0.00068101757820932766,1.0158027212513089e-07,1.9427407457884333e-05,0.0,0.0,0.0,0.0,b
9,17,0.0,0.42791410240002375,3.757051227266995e-05,4.632938413659031e-08,1.4988040697328492e-05,0.0,0.0,2.238134499352189e-10,0.0,b
9,18,0.0,0.42791410240002375,3.757051227266995e-05,4.632938413659031e-08,1.4988040697328492e-05,0.0,0.0,2.238134499352189e-10,0.0,b
9,19,0.0,0.42791410240002375,3.757051227266995e-05,4.632938413659031e-08,1.4988040697328492e-05,0.0,0.0,2.238134499352189e-10,0.0,b
9,20,0.0,0.42791410240002375,3.757051227266995e-05,4.632938413659031e-08,1.4988040697328492e-05,0.0,0.0,2.238134499352189e-10,0.0,b
9,21,0.0,0.0090955613563342714,0.00075811390781793089,1.9718523412525413e-07,1.9468830501504557e-05,0.0,0.0,0.0,0.0,b
9,22,0.0,2.1283922814880601e-05,0.0027881406114088117,4.509018486622484e-07,0.00025955368291106742,4.5067444032792845e-10,0.0,0.0,6.7601166049189254e-10,d
9,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d
10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
10,1,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
10,2,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
10,3,2.2400934722228476e-06,3.1468865239898758e-09,2.5335343967624353e-07,0.026861151300467772,0.00018983140667947753,2.122899639199519e-10,0.0,0.0,0.0,f
10,4,1.7866462184205953e-08,2.4181034124173314e-08,1.108738178652363e-05,0.0001325559594261724,0.024576854078728012,1.3905742455505863e-08,8.5896935034382425e-08,0.0,4.2872344745980316e-10,g
10,5,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
10,6,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
10,7,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
10,8,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
10,9,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
10,10,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
10,11,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
10,12,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
10,13,8.7543229203890696e-10,2.3650339602886309e-07,0.00046281760532507487,4.092700835681961e-06,0.034605714083884326,1.2734493473058268e-09,0.0,0.0,1.1629674404619421e-09,g
10,14,2.5002521490592583e-10,9.9494791829997266e-07,0.034772309654415585,2.1704712946869474e-07,0.00062034863954474675,1.4309135376154526e-09,0.0,0.0,6.5391210052319051e-10,d
10,15,0.0,3.9616392056127297e-05,0.022656145219104702,3.3225227119576135e-08,3.618943855867557e-05,5.2247650099265172e-09,0.0,0.0,4.2505621048498251e-10,d
10,16,0.0,0.0081705890150121415,0.00068101757820932766,1.0158027212513089e-07,1.9427407457884333e-05,0.0,0.0,0.0,0.0,b
10,17,0.0,0.42791410240002375,3.757051227266995e-05,4.632938413659031e-08,1.4988040697328492e-05,0.0,0.0,2.238134499352189e-10,0.0,b
10,18,0.0,0.42791410240002375,3.757051227266995e-05,4.632938413659031e-08,1.4988040697328492e-05,0.0,0.0,2.238134499352189e-10,0.0,b
10,19,0.0,0.42791410240002375,3.757051227266995e-05,4.632938413659031e-08,1.4988040697328492e-05,0.0,0.0,2.238134499352189e-10,0.0,b
10,20,0.0,0.42791410240002375,3.757051227266995e-05,4.632938413659031e-08,1.4988040697328492e-05,0.0,0.0,2.238134499352189e-10,0.0,b
10,21,0.0,0.0090955613563342714,0.00075811390781793089,1.9718523412525413e-07,1.9468830501504557e-05,0.0,0.0,0.0,0.0,b
10,22,0.0,4.4101266628519065e-05,0.025220991847682599,6.4496029114471325e-08,3.6266601540677019e-05,1.3779600026179827e-09,0.0,0.0,3.7782774265331772e-10,d
10,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d
11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
11,1,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
11,2,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
11,3,2.2400934722228476e-06,3.1468865239898758e-09,2.5335343967624353e-07,0.026861151300467772,0.00018983140667947753,2.122899639199519e-10,0.0,0.0,0.0,f
11,4,0.0,1.851374048434038e-08,3.3612373181288893e-05,7.3855786021114248e-05,0.019790893992109884,1.4292779674728279e-08,8.3161313964211866e-08,0.0,0.0,g
11,5,0.0,1.6473514774000523e-07,9.1278482584600918e-05,4.3978759792236456e-06,0.3145387236918088,8.9772045667375677e-09,1.9353031584090045e-07,0.0,0.0,g
11,6,4.776485632227521e-09,5.79737724962248e-06,4.0065665376114209e-05,4.0639964150866665e-06,0.035050111029974143,1.3826116421152279e-09,0.0,1.9337998511042592e-10,4.1328065389313887e-09,g
11,7,4.776485632227521e-09,5.79737724962248e-06,4.0065665376114209e-05,4.0639964150866665e-06,0.035050111029974143,1.3826116421152279e-09,0.0,1.9337998511042592e-10,4.1328065389313887e-09,g
11,8,4.776485632227521e-09,5.79737724962248e-06,4.0065665376114209e-05,4.0639964150866665e-06,0.035050111029974143,1.3826116421152279e-09,0.0,1.9337998511042592e-10,4.1328065389313887e-09,g
11,9,4.776485632227521e-09,5.79737724962248e-06,4.0065665376114209e-05,4.0639964150866665e-06,0.035050111029974143,1.3826116421152279e-09,0.0,1.9337998511042592e-10,4.1328065389313887e-09,g
11,10,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
11,11,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
11,12,0.0,1.6473514774000523e-07,9.1278482584600918e-05,4.3978759792236456e-06,0.3145387236918088,8.9772045667375677e-09,1.9353031584090045e-07,0.0,0.0,g
11,13,0.0,1.8107424501611304e-07,0.0014030722820391392,2.2803172220779156e-06,0.027866789490694037,1.3088931429736156e-09,0.0,0.0,0.0,g
11,14,0.0,3.7519416079775841e-07,0.012691926096631841,3.2617166326042855e-07,0.0038937368922759867,4.0020072968997551e-09,0.0,0.0,0.0,d
11,15,0.0,1.4939313604204434e-05,0.0082695145537714076,4.9929836060608733e-08,0.00022714993318931261,1.4612726167338653e-08,0.0,0.0,0.0,d
11,16,0.0,0.00023217105435023025,0.0015515092678192791,1.0992564783859129e-07,0.0001743410153884518,0.0,0.0,0.0,0.0,b
11,17,0.0,0.01215937653246389,8.5593969748969106e-05,5.0135596790921491e-08,0.00013450226127805992,0.0,5.5360217298464051e-10,0.0,0.0,b
11,18,0.0,0.01215937653246389,8.5593969748969106e-05,5.0135596790921491e-08,0.00013450226127805992,0.0,5.5360217298464051e-10,0.0,0.0,b
11,19,0.0,0.015881517789929057,2.8234037986918001e-05,8.9983093973495918e-08,0.00016702845510706602,0.0,5.7181311382620459e-10,2.3241436239387663e-10,0.0,b
11,20,0.0,0.015881517789929057,2.8234037986918001e-05,8.9983093973495918e-08,0.00016702845510706602,0.0,5.7181311382620459e-10,2.3241436239387663e-10,0.0,b
11,21,0.0,0.00033757083180908497,0.00056971852596518231,3.8298237248668907e-07,0.00021696289375483548,0.0,0.0,0.0,0.0,b
11,22,0.0,2.1721383546893767e-05,0.0030365887847026663,1.7395619173826857e-07,0.00028268222891304371,3.7495450678753757e-09,0.0,0.0,3.7556203360660703e-10,d
11,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d
12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
12,1,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
12,2,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
12,3,0.0,6.5587935267374368e-10,0.0,0.026305951464102785,2.7221773267764452e-05,2.3084780528889531e-10,0.0,0.0,0.0,f
12,4,0.0,5.0398515762926585e-09,0.0,0.00012981612723657698,0.0035243143432829738,1.5121346612393688e-08,7.0588115305336962e-06,0.0,2.4369615813688455e-10,r
12,5,0.0,7.9509779905132365e-06,0.0,6.8714472240536368e-07,0.0039326952044642389,8.0028773920046587e-09,5.5832207245590227e-06,0.0,9.3967249221189714e-10,r
12,6,0.0,0.00021423239611080119,0.0,3.5378858845557874e-07,0.00035289433609929295,1.2668575047382491e-09,0.0,0.0,2.7146946530105343e-09,b
12,7,0.0,0.013288616926267168,2.213733152069281e-05,1.4711829139532391e-07,0.00013975850325285115,5.8533987565865242e-10,0.0,3.8735727065646111e-10,9.4072480016569143e-10,b
12,8,0.0,0.013288616926267168,2.213733152069281e-05,1.4711829139532391e-07,0.00013975850325285115,5.8533987565865242e-10,0.0,3.8735727065646111e-10,9.4072480016569143e-10,b
12,9,0.0,0.00025696991282575618,2.9060359517839422e-05,1.2076254210325401e-06,0.0020490871256095833,1.3314456058355897e-09,0.0,4.7886071181746749e-10,2.3879187495964378e-09,b
12,10,0.0,9.537129576074795e-06,2.1838703943811415e-05,2.3455065024214475e-06,0.022835263386451296,8.4108874895343046e-09,1.698520869219908e-08,4.9726281885538091e-10,8.2656130778627756e-10,g
12,11,0.0,4.4844567995890312e-08,0.0,7.7301354226514664e-06,0.056012292111053963,9.4976222227803245e-09,1.6427037523162143e-05,0.0,8.1315258756680851e-10,g
12,12,0.0,4.4844567995890312e-08,0.0,7.7301354226514664e-06,0.056012292111053963,9.4976222227803245e-09,1.6427037523162143e-05,0.0,8.1315258756680851e-10,r
12,13,0.0,3.2045416686008239e-08,0.0,5.5238665847074306e-06,0.0082683874440149206,1.9795103089764174e-08,0.0013896399639085732,0.0,1.3558289787509708e-09,r
12,14,0.0,6.6399576703199536e-08,0.0,7.9012197694183918e-07,0.0011553151912653506,6.0524533598015803e-08,0.00073099265464270232,0.0,7.5778249459881326e-10,r
12,15,0.0,6.6399576703199536e-08,0.0,7.9012197694183918e-07,0.0011553151912653506,6.0524533598015803e-08,0.00073099265464270232,0.0,7.5778249459881326e-10,r
12,16,0.0,1.03191218418845e-06,0.0,1.7395344555389524e-06,0.00088672191407178195,0.0,0.00014169322926115073,0.0,0.0,r
12,17,0.0,1.03191218418845e-06,0.0,1.7395344555389524e-06,0.00088672191407178195,0.0,0.00014169322926115073,0.0,0.0,r
12,18,0.0,4.9510790866120038e-06,0.0,1.7762481720674874e-06,0.0061835673461102508,0.0,1.7242299296432277e-06,0.0,0.0,r
12,19,0.0,4.9510790866120038e-06,0.0,1.7762481720674874e-06,0.0061835673461102508,0.0,1.7242299296432277e-06,0.0,0.0,g
12,20,0.0,6.928572810524428e-06,5.10999041209169e-05,2.4856934366104072e-06,0.041889157084603237,0.0,2.038225043063889e-08,1.1602799106625552e-10,0.0,g
12,21,0.0,6.928572810524428e-06,5.10999041209169e-05,2.4856934366104072e-06,0.041889157084603237,0.0,2.038225043063889e-08,1.1602799106625552e-10,0.0,g
12,22,7.9205778803520175e-10,4.4582698879355758e-07,0.00027236150604384739,1.1290382929480242e-06,0.054577628861019696,2.6704981900854546e-08,1.0515163940843394e-07,0.0,7.9954011531758546e-10,g
12,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,g
13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
13,1,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
13,2,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
13,3,2.2400934722228476e-06,3.1468865239898758e-09,2.5335343967624353e-07,0.026861151300467772,0.00018983140667947753,2.122899639199519e-10,0.0,0.0,0.0,f
13,4,0.0,0.0,5.3080925964510688e-05,0.0,0.018044638639864892,0.0,7.5823550967369621e-08,0.0,0.0,g
13,5,0.0,0.0,0.0001098075018843894,0.0,0.019560264054022218,0.0,5.8259694517137631e-08,0.0,0.0,g
13,6,0.0,0.0096539686485735271,5.1798656234859321e-05,1.5591130143922558e-07,0.00025637391597336465,0.0,0.0,9.0383363153174267e-11,0.0,b
13,7,0.0,0.42791410240002375,3.757051227266995e-05,4.632938413659031e-08,1.4988040697328492e-05,0.0,0.0,2.238134499352189e-10,0.0,b
13,8,0.0,0.42791410240002375,3.757051227266995e-05,4.632938413659031e-08,1.4988040697328492e-05,0.0,0.0,2.238134499352189e-10,0.0,b
13,9,0.0,0.0082748302702058806,4.9319973046101701e-05,3.8029630097992332e-07,0.0002197490708343126,0.0,0.0,2.7668376475461505e-10,0.0,b
13,10,0.0,9.537129576074795e-06,2.1838703943811415e-05,2.3455065024214475e-06,0.022835263386451296,8.4108874895343046e-09,1.698520869219908e-08,4.9726281885538091e-10,8.2656130778627756e-10,g
13,11,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
13,12,0.0,0.0,0.00014414770269548363,0.0,0.28678530689547271,0.0,1.7645411150199747e-07,0.0,0.0,g
13,13,0.0,0.0,0.00014414770269548363,0.0,0.28678530689547271,0.0,1.7645411150199747e-07,0.0,0.0,g
13,14,0.0,0.0,0.00014414770269548363,0.0,0.28678530689547271,0.0,1.7645411150199747e-07,0.0,0.0,g
13,15,0.0,0.0,0.00014414770269548363,0.0,0.28678530689547271,0.0,1.7645411150199747e-07,0.0,0.0,g
13,16,0.0,0.0,0.00014414770269548363,0.0,0.28678530689547271,0.0,1.7645411150199747e-07,0.0,0.0,g
13,17,0.0,0.0,0.00014414770269548363,0.0,0.28678530689547271,0.0,1.7645411150199747e-07,0.0,0.0,g
13,18,0.0,0.0,0.00014414770269548363,0.0,0.28678530689547271,0.0,1.7645411150199747e-07,0.0,0.0,g
13,19,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
13,20,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
13,21,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
13,22,3.1959527555107609e-08,5.675140661795777e-08,2.7685729018296903e-06,0.00011483808366128798,0.035084995811572262,2.0169489460040739e-09,0.0,0.0,0.0,g
13,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,g
14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
14,1,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
14,2,2.8752802112762195e-05,1.0609874317307241e-09,1.4449034274080698e-07,0.47554993896113418,1.2591843545906586e-05,6.2238738231270915e-11,0.0,0.0,0.0,f
14,3,2.2400934722228476e-06,3.1468865239898758e-09,2.5335343967624353e-07,0.026861151300467772,0.00018983140667947753,2.122899639199519e-10,0.0,0.0,0.0,f
14,4,1.7866462184205953e-08,2.4181034124173314e-08,1.108738178652363e-05,0.0001325559594261724,0.024576854078728012,1.3905742455505863e-08,8.5896935034382425e-08,0.0,4.2872344745980316e-10,g
14,5,0.0,1.112665117208726e-05,2.2936255807418093e-05,9.615948679606001e-07,0.02664114061752651,3.8397529843526163e-09,6.59996680611164e-08,1.6243918749275778e-10,5.6356452803609836e-10,g
14,6,0.0,0.00035829544755786323,3.8926411681380934e-05,3.0281821246692705e-07,0.0028570605044068581,0.0,6.7295892034081424e-09,9.385669951622362e-11,0.0,b
14,7,0.0,0.015881517789929057,2.8234037986918001e-05,8.9983093973495918e-08,0.00016702845510706602,0.0,5.7181311382620459e-10,2.3241436239387663e-10,0.0,b
14,8,0.0,0.015881517789929057,2.8234037986918001e-05,8.9983093973495918e-08,0.00016702845510706602,0.0,5.7181311382620459e-10,2.3241436239387663e-10,0.0,b
14,9,0.0,0.00030711038362102566,3.706369459088691e-05,7.386292398785127e-07,0.002448909003777307,0.0,1.7318795744065075e-09,2.8731642709048046e-10,0.0,b
14,10,0.0,9.537129576074795e-06,2.1838703943811415e-05,2.3455065024214475e-06,0.022835263386451296,8.4108874895343046e-09,1.698520869219908e-08,4.9726281885538091e-10,8.2656130778627756e-10,g
14,11,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
14,12,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
14,13,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
14,14,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
14,15,1.6533469622714646e-09,2.1516269131681764e-07,3.0109132129753742e-05,7.8932836717308387e-06,0.39060248199827829,8.7341089358684843e-09,1.9989656457476446e-07,2.0081137193580538e-10,1.4305419638855471e-09,g
